"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06","2017-09","2017-12","2018-03","2018-06","2018-09"
394612,"Fort Wayne, IN",122,18525.99,18880.49,19152.24,19328.71,19565.94,19622.67,19594.35,19607.37,19797.21,19820.75,19956.34,20179.72,20374.06,20471.26,20647.18,20901.85,21103.32,21351.24,21594.55,21932.75,22457.85,22971.33,23477.53,23902.63,24314.51,24717.53,25084.78,25396.32,25822.2,26321.77,26798.49,27123.78,27471.13,27862.31,28418.49,29198.93,29814.77,30465.18,30785.18,31029.14,31468.78,31805.35,31894.49,31795.25,31875.23,32174.79,32616.51,32879.27,32951.22,32956.15,32918.2,32985.82,33178.52,33557.26,34012.45,34540.68,34775.23,35036.97,35068.86,35137.59,35197.17,35343.08,35758.89,36435.22,37094.86,37566,37800.57,37862.52,38130.7,38612.08,39198.61,39765.89,40213.31,40645.18,40806.54,40840.48,41208.29,41659.24,42160.98,42597.42,42851.21,43070.77,42995.64,42998.9,43251.88,43585.71,43854.43,43811.66,43881.4,43731.48,43693.92,43445.14,43239.93,43246.75,43231.89,43293.48,43137.52,43031.87,42873.3,43052.2,43132.12,43432.87,43697.54,44313.64,44421,44653.16,44780.95,45185.84,45738.47,46262.53,46765.7,47061,47432.49,47832.68,47846.54,47517.29,47356.82,47820.86,48212.6,48574.2,47977.31,47785.74,47353.55,47114.05,46946.78,47119.14,47223.3,47453.78,47720.85,47983.76,48139.19,47876.58,47633.71,47349.22,47384.7,48020.53,48255.62,48457.02,48222.92,48013.79,48044.86,48368.96,48977.21,49630.47,50051.95,50458.72,50758.1,51104.25,51330.29,51618.73,51879.32,52215.25,52574.31,52831.68,53019.53,53206.93,53579.7411652229,53952.5523304457,54325.3634956686
395050,"Salinas, CA",123,17101,17505.75,17874.93,18150.33,18501.83,18792.72,19080.44,19437.14,19822.39,20135.31,20533.9,21003.92,21466.61,21737.44,22029.08,22290.86,22704.89,23180.9,23592.99,23880.69,24279.35,24681.61,25148.75,25592.78,26043.52,26333.29,26668.28,27065.55,27560.82,28051.38,28484.8,28820.34,29229.19,29676.21,30087.15,30478.35,30869.64,31348.39,31871.71,32405.5,33004.92,33450.46,33715.63,33908.99,34292.27,34760.73,35234.89,35792.31,36161.15,36495.36,36480.16,36317.8,36292.21,36389.38,36621.94,36884.27,36999.45,37056.82,37053.05,37123.09,37207.21,37459.19,37764.22,38228.59,38740.8,39266.45,39683.06,39859.47,40241.32,40689.55,41228.29,41722.62,42177.25,42705.74,43123.67,43461.87,44142.06,44740.17,45601.81,46468.4,47402.2,48263.36,48676.1,48878.35,49526.11,50255.06,51118.09,51429.1,51738.49,51433.81,51184.82,50787.04,50589.41,50596.93,50471.02,50185.2,49991.87,49975.75,50459.52,51392.03,52369.94,53385.94,54241.84,55049.84,55621.42,56316.46,56878.59,57705.18,58874.73,59803.28,60331.02,60240.81,60385.87,60500.91,60633.19,60889.32,61020.24,61406.48,61704.49,61777.45,61129.12,60695.2,59822.09,58803.89,58117.15,57847.82,57475.36,57179.84,57111.72,56976.97,56753,56283.41,56404.69,56567.47,57012.29,58232.54,58297.87,58706.52,58065.99,58371.68,58709.12,59202.34,59696.56,60062.81,60502.51,61009.83,61984,63235.34,64201.5,65031.13,66127.39,67488.85,69034.4,70578.02,71999.68,73483.91,74078.6079216093,74673.3058432185,75268.0037648278
395183,"Vallejo, CA",124,18644.23,19101.48,19508.72,19801.57,20177.51,20487.34,20814.61,21238.86,21694.68,22070.43,22634.14,23377.69,24114.43,24632.18,25166.52,25658.52,26321.93,27059.12,27746.12,28309.33,29000.35,29695.8,30410.86,31036.87,31670.14,32107.32,32528.78,32950.74,33491.53,34027.74,34463.36,34747.95,35122.24,35543.04,35921.93,36279.82,36639.44,37102.72,37612.26,38127.56,38719.14,39132.35,39288.22,39312.28,39560.77,39906.36,40297.62,40827.57,41145.24,41422.27,41501.82,41625.07,41901.32,42319.83,42786.7,43172.36,43385.03,43529.17,43528.81,43537.7,43561.4,43784.27,43828.03,43802.55,43836.64,43889.86,44009.57,44067.59,44357.92,44718.04,45235.17,45764.26,46250.38,46817.13,47293.93,47716.34,48514.23,49221.09,50322.71,51541.29,52833.38,54042.91,54639.33,54880.38,55619.17,56451.37,57563.32,58190.86,58820.52,58743.11,58809.44,58791.75,58998.64,59447.71,59734.24,59817.75,60001.13,60399.03,60891.23,61379.28,61924.81,62520.78,62994.23,63476.8,63688.5,64046.02,64322.64,64977.85,66027.75,66802.01,67580.99,68151.96,68983.09,69776.49,70210.61,70378.69,70400.01,70720.24,71010.96,71118.32,70395.73,69919.24,68947.27,67818.92,67071.52,66806.62,66351.75,65909.7,65729.56,65474.3,65115.69,64476.22,64516.72,64603.22,65001.16,66270.87,66225.8,66572.75,65829.8,66265.3,66737.94,67386.2,68112.75,68773.4,69512.72,70329.43,71300.06,72175.63,72722.54,73124.08,73748.92,74591.37,75643.73,76696.02,77608.08,78584.18,79220.1538957462,79856.1277914925,80492.1016872388
394870,"Mobile, AL",125,14285.68,14529.83,14835.37,15157.13,15561.31,15833.01,16005.68,16165.19,16468.82,16637.73,16827.01,16955.36,17093.05,17102.73,17143.45,17204.69,17285.95,17412.91,17588.23,17795.81,18022.26,18234.58,18478.7,18717.25,18965.19,19164.33,19347.72,19511.99,19724.82,19906.22,20086.2,20195.06,20363.14,20527.44,20770,21077.29,21322.7,21576.96,21799.8,22108.72,22508.17,22839.88,23174.29,23453.66,23781.4,24165.04,24541.4,24881.26,25223.31,25574.89,25831.29,25999.49,26278.04,26640.6,27017.15,27303.89,27554.39,27706.7,27804.36,27891.25,28063.56,28430.69,28736.76,29034.59,29279.29,29436.81,29641.67,29911.76,30200.87,30577.96,30939.64,31283.97,31647.1,31988.2,32235.68,32286.02,32589.53,32860.98,33170.71,33363.21,33526.71,33621.71,33740.22,33951.36,34287.76,34701.58,34869,34881.1,34792.22,34765.89,34583.76,34359.02,34072.59,33936.05,33830.33,33808.92,33797.73,33805.89,33895.28,34062.34,34393.01,34813.53,35329.88,35952.86,36400.12,36855.46,37053.83,37357.04,37724.19,38184.17,38567.82,38949.2,39421.09,39964.27,40237.9,40120.86,39922.14,40250.37,40508.22,41030.29,40770.8,41177.81,41277.31,41178.92,41065.95,41261.58,41532.46,41510.06,41392.69,41053.78,41027.96,41228.1,41573.15,41947.96,42058.2,42265.22,42178.22,42264.37,42214.71,42355.36,42616.12,43000.22,43442.38,43697.19,43853.26,43944.51,44177.77,44470.49,44712.43,44873.22,45016.4,45138.06,45467.67,45870.43,46226.97,46526.93,46824.2336912493,47121.5373824986,47418.841073748
395015,"Reading, PA",126,16980.62,17319.73,17718.65,18101.01,18543.13,18888.82,19150,19398.86,19725.85,19991.8,20312.48,20633.7,20941.11,21140.02,21528.75,22023.49,22452.87,22742.95,22996.4,23291,23883.98,24408.6,24685.59,24643.47,24967.45,25520.21,26200.3,26324.22,26806.03,26922.87,27129.31,27182.82,27551.34,28274.33,29028.74,29705.49,30238.93,30507.22,30702.21,30783.2,31356.28,31924.78,32468.12,32442.82,32515.58,32646.66,32890.69,33149.84,33284.02,33433.18,33531.51,33638.12,33817.69,34053.08,34367.04,34757.71,35079.22,35476.96,35827.96,36165.17,36363.68,36684.36,37008.77,37421.72,37749.24,38040.51,38297.82,38632.58,39001.63,39522.78,40034.04,40535.57,40922.59,41321.7,41664.74,42067.05,42476.53,42967.35,43360.52,43850.06,44231.28,44661.49,44887.58,45075.64,45529.45,46082.56,46590.99,46819.59,47005.69,47009.19,46974.41,46939.47,46922.18,47013.17,47037.72,46976.76,47038.37,47200.95,47520.39,47918.33,48454.4,49060.31,49645.97,50184,50391.04,50605,50862.32,51606.7,52279.32,52956.67,53306.1,53413.8,53716.84,54048.34,54388.17,54524.91,54573.02,54924.41,55228.72,55664.29,55070.18,54922.23,54298.8,54026.67,53638.73,53723.01,53612.82,53456.72,53217.51,52879.04,52895.29,53129.26,53526.23,53909.38,54373.52,55042.61,55142.66,55400.48,55221.88,55465.72,55834.64,56374.42,56835.13,56991.33,57113.55,57220.71,57582.01,58164.68,58527.5,58781.39,59148.98,59662.36,60297.75,60797.46,61335.87,61800.93,62279.70672603,62758.4834520599,63237.2601780899
394421,"Brownsville, TX",127,11332.53,11562.78,11843.96,12184.72,12555.16,12861.55,13061.4,13224.64,13507.37,13705.01,13896.31,14058.63,14181.88,14142.67,14045.16,14016.77,14014.63,14058.79,14045.19,14036.34,14033.48,14090.5,14171.38,14286.23,14329.5,14322.13,14369.71,14517.16,14625.38,14667.06,14685.76,14695.44,14810.74,14961.36,15172.37,15334.16,15513.63,15750.41,16073.81,16516.42,16918.56,17257.42,17491.98,17676.04,17981.95,18342.25,18801.42,19183.99,19455.06,19693.81,19862.88,19981.69,20197.76,20472.7,20776.58,21033.09,21270.17,21491.89,21640.73,21757.39,21860.5,22092.56,22225.4,22368.73,22449.48,22533.95,22568.46,22669.12,22827.7,23047.17,23275.41,23474.58,23737.46,24031.01,24290.99,24389.44,24631.28,24832.77,25210.8,25575.29,25894.89,26144.91,26247.52,26332.67,26637.27,27016.4,27259.82,27217.65,27348.38,27292.78,27315.99,27227.38,27137.43,27125.37,27120.46,27202.73,27318.63,27524.92,27649.03,27635.02,27584.73,27533.47,27533.82,27629.13,27837.22,28062.05,28094.67,28135.34,28388.92,28697.93,29098.3,29617.67,30102.89,30720.36,30913.04,30714.82,30700.56,31057.54,31709.44,32621.17,32567.02,32445.79,31900.98,31623.22,31847.8,32423.28,32743.45,32467.72,32410.79,32289.23,32408.76,32445.87,32743.59,33003.72,33175.88,33378.15,33179.32,33196.29,32933.61,33042.39,33378.79,33800.67,34289.84,34529.6,34633.01,34550.88,34786.64,35270.85,35751.47,36169.52,36411.55,36460.82,36669.01,36875.04,37090.89,37265.06,37503.1810170675,37741.302034135,37979.4230512024
394746,"Killeen, TX",128,12516.42,12747.71,13023.25,13351.64,13715.24,14006.27,14302.02,14682.39,15202.35,15617.22,16069.92,16539.58,16961.4,17188.34,17380.74,17699.22,18053,18461.61,18727.74,18923.56,19135.9,19417.88,19709.84,20024.98,20235.94,20376.47,20542.99,20796.76,21003.11,21105.04,21213.79,21351.06,21635.84,21976.86,22262.43,22320.91,22404.93,22575.64,22818.37,23175.98,23473.77,23689.46,23728.49,23666.02,23776.17,23953.95,24392.16,24875.31,25206.57,25503.7,25780,26064.48,26479.88,26966.49,27529.97,28070.54,28589.65,29081.71,29432.31,29692.92,29942.68,30360.05,30643.63,30943.68,31141.71,31358.49,31502.89,31735.71,32050.36,32448.6,32767.67,32950.09,33220.09,33536.74,33868.73,34042.37,34418.68,34735.09,35287.7,35809.81,36271.29,36632.59,36810.13,36986,37469.79,38056.33,38461.25,38473.39,38735.61,38726.36,38811.06,38718.27,38628.69,38645.05,38531.74,38394.04,38319.01,38361.02,38568.89,38885.77,39148.06,39407.15,39637.8,39897.87,40331.89,40776.28,41109.57,41627.74,42455.9,43360.43,44209.48,45029.7,45805.55,46776.92,46984.93,46475.66,46255.86,46589.66,47511.46,48981.66,48995.42,48915.96,47856.23,46846.02,46604.18,46852.38,47288.23,47473.51,47969.85,48369.03,48622.31,48209.38,48187.77,48112.9,48427.86,49335.58,49651.65,50286.78,49932.09,49539.77,49498.8,49582.66,49997.59,50303.78,50414.85,50254.3,50378.33,50672.8,50970.97,51171.95,51474.35,51870.6,52494.85,53113.92,53634.16,53968.43,54313.284333822,54658.1386676439,55002.9930014659
394439,"Canton, OH",129,17960.72,18310.36,18667.94,19012.52,19462.25,19801.5,19973.79,20083.93,20209.14,20282.64,20409.22,20632.46,20765.73,20791.45,20846.86,20990.38,21073.37,21248.33,21393.03,21616.64,21885.27,22155.31,22463.49,22762.48,23025.9,23236.2,23414.03,23609.31,23805.83,23986.6,24174.17,24431.57,24762.33,25038.26,25334.86,25610.01,25948.67,26316.14,26678.11,27037.47,27481.14,27731.43,27862.63,27801.45,27917.27,28141.86,28509.53,28929.09,29072.23,29170.67,29222.96,29299.06,29544.65,29855.35,30200.48,30644.84,30893.73,31228.71,31434.06,31750.91,32037.74,32472.66,32852.96,33335.97,33681.8,33989.99,34146.48,34353.86,34572.15,34912.61,35295.17,35683.25,36090.57,36465.32,36850.45,37144.26,37528.08,37868.18,38259.83,38779.05,39165.35,39530.91,39615.37,39786,40134.77,40485.35,40733.46,40729.35,40845.44,40807,40724.92,40474.63,40199.87,40111.97,40071.18,40154.99,40196.56,40238.02,40265.27,40434.14,40512.29,40753.21,40935.73,41410.4,41487.37,41604.16,41594.44,41964.35,42389.12,42863.73,43167.47,43255.7,43561.25,43801.05,43994.77,43829.56,43906.26,44393.1,44729.52,44795.2,44149.27,43851.94,43423.59,43077.61,42742.9,42715.25,42717.05,42704.29,42892.89,42949.89,43205.94,43340.66,43502.26,43665.62,44002.26,44957.51,45441.87,46085.63,46175.55,46368.41,46677.4,47107.61,47671.27,48157.05,48607.83,49029.33,49496.41,50003.84,50272.12,50447.6,50467.37,50575.7,50857.18,51101.05,51336.1,51497.99,51858.826937191,52219.663874382,52580.500811573
394372,"Beaumont, TX",130,18200.94,18527.94,18925.51,19407.16,19936.05,20362.2,20660.89,20944.22,21423.65,21760.73,22131.14,22502.83,22815.75,22862.63,22784.26,22785.82,22833.08,22953.25,22947.59,22915.54,22894.87,22971.06,23038.7,23111.62,23065.71,22943.71,22876.98,22933.52,22933.42,22825.17,22756.87,22755.87,22909.87,23127.67,23340.1,23372.73,23433.45,23583.01,23869.99,24342.54,24752.31,25074.03,25284.75,25466.49,25831.05,26267.86,26853.77,27338.99,27668.06,27948.85,28103.49,28158.42,28349.31,28624.97,28884.95,29020.9,29123.1,29215.52,29269.67,29345.74,29404.44,29639.6,29810.21,30069.03,30240.2,30419.51,30541.17,30762.1,31071.61,31453.61,31874.78,32283.65,32783.52,33320.11,33716.69,33788.62,34063.7,34279.23,34686.99,35021.05,35294.07,35474.44,35478.54,35485.23,35795.68,36197.97,36450.1,36354.2,36488.97,36376.17,36435.3,36416.87,36398.42,36481.75,36437.06,36362.6,36337.18,36431.11,36619.46,36843.83,37032.92,37204.82,37349.25,37520.82,37851.44,38197.58,38381.43,38679.62,39281.7,39948.1,40653.66,41428.15,42166.03,43076.18,43412.18,43220.93,43294.52,43883.62,44627.11,45447.44,44903.16,44290.34,43177.93,42509.92,42539.44,43016.51,43326.97,43040.36,43044.36,42959.92,43158.76,43207.24,43625.62,43971.45,44218.03,44524.12,44289.37,44347.55,44053.92,44278.93,44820.42,45463.16,46194.7,46587.3,46795.91,46749.82,47213.16,48102.84,49002.23,49810.78,50090.17,49798.12,49752.19,49670.72,49846.01,50233.07,50554.0556557006,50875.0413114012,51196.0269671018
394820,"Manchester, NH",131,18067.09,18470.7,18923.08,19295.14,19835.45,20338.21,20817.27,21302.33,21760.26,22173.53,22635.12,23299.91,23851.82,24254.79,24846.17,25591.12,26354.76,27003.55,27673.61,28298.9,29096.07,29815.05,30525.46,31158.86,31937.1,32589.03,33144.31,33662.61,34259.54,35047.43,35740.49,36472.71,37010.42,37665.66,38236.33,38894.42,39349.05,39678.26,39726.45,39978.29,40295.67,40516.39,40494.27,40309.68,39957.13,39687.78,39500.39,39384.4,39383.77,39497.31,39573.99,39428.6,39279.03,39198.74,39193.72,39497.92,39622.24,39860.23,39909.42,39819.87,39949.23,40157.01,40575.13,41115.06,41470.46,42018.94,42405.45,42991.27,43516.59,44228.63,44948.99,45602.18,46338.04,47166.7,47774.93,48073.83,48617.41,49230.54,50302.23,51522.97,52515.2,53371.95,53741.64,53907.21,55090.14,56190.37,57221.87,57491.07,58043.94,58141.58,58054.45,57916.84,57899.74,58141.59,58199.85,58412.67,58344.02,58497.19,58556.56,58808.1,59082.15,59531.17,60355.42,61667.08,62410.62,63078.03,63526.13,64224.11,65224.58,66216.69,67097.29,68095.26,68811.75,69728.32,69411.87,68884.92,68345.8,68392.42,68661.33,69150.45,68704.11,68906.7,68615.7,68140.97,67502.48,67316.8,67567.14,68205.39,68523.8,68969.76,69038.39,68509.28,68126.81,67851.13,68187.5,69620.81,69841.05,70213.95,69692.05,70169.27,70498.35,71224.49,71859.69,72929.84,73369.44,74215.85,74638.57,75591.12,76046.17,76550.12,76841.4,77072.21,77827.85,78374.92,79333.33,79539.91,80156.1120166771,80772.3140333541,81388.5160500312
395048,"Salem, OR",132,15698.68,16078.59,16401.59,16671.14,16946.18,17078.52,17138.4,17193.96,17323.07,17337.24,17426.32,17584.66,17723.16,17771.16,17835.56,17899.15,18032.82,18235.22,18425.05,18663.77,18905.23,19166.42,19474.84,19823.21,20135.08,20371.91,20599.28,20856.11,21192.28,21561.12,21971.41,22344.49,22691.1,23017.66,23405.61,23807.89,24236.04,24683.55,25163.5,25620.95,26154.09,26634.81,27020.42,27278.44,27611.1,28001.08,28421.26,28782.03,29072.24,29406.92,29671.25,29842.38,30076.38,30376.16,30735.19,31001.77,31423.7,31777.54,32123.34,32321.96,32608.68,33078,33531.04,34016.92,34414.65,34786.97,35077.2,35418.52,35776.89,36187.59,36595.71,37062.01,37441.56,37735.28,38063.07,38415.79,38836.22,39143.67,39494.92,39954.29,40344.82,40777.96,40837.7,40770.52,40956.91,41239.3,41551.27,41635.98,41715.15,41493.77,41290.35,40949.45,40718.29,40666.55,40645.32,40696.92,40728.74,40873.88,40985.57,41112.22,41300.03,41541.72,41906.66,42531.01,43017.76,43537.84,43600.09,43322.67,43544.55,43733.97,44252.48,44888.15,45455.7,46024.69,46062.18,45671.84,45296.95,45306.86,45669.25,46444.12,46338.09,46593.56,46372.92,45879.25,45569.82,45395.36,45360.9,45208.05,45498,45704.5,45773.04,45547.49,45691.86,45924.26,46257.57,46846.7,47042.48,47413.77,47517.02,47886.6,48517.74,49341.66,50232.83,50827.98,51533.71,52191.69,53064.37,53689.67,54364.31,54766.23,55062.62,55158.8,55506.66,56017.34,56379.79,56748.25,57207.5079018994,57666.7658037987,58126.0237056981
394327,"Anchorage, AK",133,26199.45,26810.07,27359.93,27913.45,28731.19,29530.12,30472.11,31905.63,33053.14,34149.32,34596.63,35181.81,36033.12,37118.2,38409.65,39583.06,40094.82,40158.84,40278.84,40600.75,41229.52,41745.43,41751.24,41298.59,41523.11,41756.78,41969.05,41530.16,41141.84,40660.6,40410.13,40399.03,40097.36,39815.4,39511.04,39617.73,39875.51,40295.68,40726.47,41276.46,41911.58,42949.2,44200.05,44975.08,45441.45,45729.26,46556.87,47433.82,48065.57,48448.39,48619.33,48667.1,49241.85,49690.26,50165.71,50200.55,50623.4,50809.47,51058.67,50993.98,51097.58,51211.58,51275.78,51301.75,51398.75,51319.17,51284.36,51277.62,51430.14,51613.34,51837.21,52033.19,52387,52900.23,53228.41,53266.38,53468.24,53611.07,53971.12,54347.92,54630.42,54969.09,54777.56,54788.2,55233.64,55977.83,56475.14,56513.96,56512.03,56656.3,56633.34,56544.85,56203.8,55989.58,55906.47,56164.29,56308.02,56600.56,56869.94,57470.77,57821.88,58133.21,58422.45,58896.74,59430.68,60046.26,60701.4,61566.2,62397.41,63109.95,63808.91,64936.4,66574.65,68623.46,69630.14,69232.16,69805.8,71141.18,72795.63,73921.53,73533.66,73682.94,72884.67,72209.36,71926.74,72032.06,72179.23,71728.8,71358.79,71088.6,71450.74,72345.47,72768.51,73015.1,73266.77,74316.66,74530.42,74844.67,74643.59,74655.9,75538.53,76587.23,77620.74,77922.01,78159.82,78294.24,78782.5,79593.52,79607.24,79679.16,78936.92,78196.33,77497.89,77009.23,76591.75,76389.27,77007.4807090144,77625.6914180287,78243.9021270431
394520,"Davenport, IL",134,19463.1,19779.18,20207.09,20657.41,21160.14,21352.49,21441.58,21378.22,21680.78,21769.48,21978.78,22098.55,22075.96,21933.77,21851.93,22001.8,21916.29,21822.28,21603.42,21690.38,21995.34,22418.88,22798.98,23045.32,23210.06,23287.29,23397.97,23613.45,23875.5,24209.05,24459.62,24594.42,24712.02,24841.06,25135.89,25639.62,26097.67,26485.4,26709.16,26987.16,27492.49,27951.6,28200.56,28265.18,28453.04,28726.34,29091.75,29484.97,29584.19,29655.26,29480.83,29292.06,29331.11,29484.38,29908.68,30427.79,30590.84,30745.87,30743.68,30923.44,31279.12,31778.59,32329.11,32840.25,33272.33,33662.34,33910.77,34140.56,34667.66,35269.61,35848.32,36362.18,36811.72,37346.12,37768.56,38099.9,38461.56,38787.35,39240.61,39859.21,40305.86,40640.78,40657.44,40684.16,40984.01,41411.11,41828.62,42011.99,42138.38,42023.33,41968.56,41841.9,41757.73,41790.25,41934.24,42285.11,42422.88,42687.05,42759.51,42827.84,43029.74,43310.8,43627.3,44051.33,44149.4,44308.09,44222.71,44318.36,44642.4,44969.49,45273.68,45491.61,45931.9,46503.27,46977.72,47298.94,47581.88,48200.65,48705.4,49292.2,48869.05,48821.44,48405.1,48221.57,47947.42,48010.18,47965.47,47927.23,48137.79,48167.88,48479.96,48695.06,49233.38,49814.89,50236.38,50833.44,51047.1,51501.68,51541.1,51742.61,52099.69,52664.63,53075.52,53085.29,52947.36,52827.97,53145.25,53741.65,54062.66,54177.29,54111.32,53995.09,53987.6,53990.1,54153.17,54563.33,54945.6452103634,55327.9604207268,55710.2756310901
394972,"Peoria, IL",135,19447.79,19838.34,20270.76,20617.94,20979.54,21106.89,21193.06,21251.91,21550.97,21745.51,21886.06,21830.49,21679.02,21468.65,21318.83,21297.4,21136.17,20978.86,20836.32,20833.33,20956.34,21143.79,21474.87,21892.9,22193.19,22395.4,22580.82,22813.23,23075.66,23396.75,23766.69,24209.73,24634.48,25067.02,25553.02,26059.06,26652.05,27176.3,27734.17,28326.61,28990.81,29548.16,29784.54,29781.88,29913.15,30130.75,30464.34,30845.61,30845.37,30822.89,30613.44,30552.86,30712.33,31010.61,31519.35,32124.56,32400.76,32653.75,32804.7,33172.67,33515.87,34002.38,34419.34,34821.39,35235.51,35548.84,35790.04,35954.1,36302.32,36697.91,37232.67,37854.07,38406.11,38994.12,39468.66,39888.28,40332.74,40800.8,41346.46,41987.15,42492.29,42939.94,42976.64,42877.79,43124.77,43507.78,43925.4,44094.63,44291.23,44132.93,44047.79,43934.05,43867.09,44005.17,44158.1,44548.08,44667.64,44977.59,45169.24,45428.77,45573.77,45805.48,46094.48,46672.21,46997.97,47293.82,47334.78,47508.99,47959.68,48414.2,48788.74,49074.09,49522.43,50060.37,50425.1,50559.65,50458.48,50694.2,51047.4,51830.45,51504.17,51484.4,50945.89,50540.43,50122.02,50079.2,50250.18,50688.46,51254.14,51581.39,51719.59,51393.44,51464.95,51634.56,52042.19,52980.19,53497.72,54294.95,54283.96,54280.48,54493.74,54815.99,55259.29,55630.07,55957.16,56332.27,56774.67,57102.86,57149.99,56987.71,56833.51,56887.5,57075.3,57284.57,57540.81,57912.12,58317.8995655139,58723.6791310277,59129.4586965416
394898,"Myrtle Beach, SC",136,12885.49,13171.74,13458.4,13788.7,14142.11,14443.74,14685.57,14962.06,15304.34,15587.11,15949.2,16363.21,16720.24,16982.02,17275.26,17637.75,18036.38,18504.72,18898.9,19191.39,19533.19,19861.36,20193.79,20472.35,20698.08,20881.09,21027.66,21166.17,21353.57,21512.03,21661.93,21803.91,21984.56,22213.71,22478.17,22797.11,23024.62,23309.68,23560.12,23878.99,24302.18,24500.73,24666.14,24793.73,25141.42,25573.51,25908.3,26140.14,26276.76,26433.65,26555.11,26636.64,26794.4,27028.57,27254.45,27415.15,27554,27669.56,27887.6,28130.56,28421.99,28816.1,29204.28,29535.93,29856.56,30131.6,30368.72,30618.27,30947.03,31451.19,31881.96,32234.94,32555.67,32845.21,33164.52,33477.64,33923.02,34414.53,34967.49,35547.1,35954.47,36270.35,36434.3,36590.27,36904.85,37347.67,37722.52,37897.71,37898.97,37817.29,37646.15,37528.66,37370.68,37432.37,37487.78,37739.8,37924.06,38173.55,38352.9,38490.39,38645.09,38954.44,39397.93,40119.54,40651.79,41137.67,41353.45,41544.74,42064.1,42558.59,43022.27,43281.6,43858.69,44493.53,44671.09,44207.88,43807.5,43925,44117.95,44531.33,43917.17,43860.65,43407.01,43016.18,42424.07,42075.35,41845.52,41831.04,41951.91,42072.84,42092.78,41797.07,41873.74,42021.76,42464.63,43150.59,43357.61,43630.09,43551.64,43752.76,44226.05,44851.33,45343.91,45461.36,45580.31,45710.55,46165.94,46755.46,47214.63,47544.37,47783.02,47981.79,48368.59,48720.17,48897.36,48920.86,49233.4607294505,49546.0614589009,49858.6621883514
394875,"Montgomery, AL",137,14433.08,14707.57,14963.58,15149.84,15421.49,15559.13,15663.86,15822.07,16123.06,16290.33,16580.03,16920.03,17273.74,17490.75,17731.98,17986.14,18258.88,18579.68,18932.66,19296.85,19679.27,20046.63,20432.58,20795.42,21168.34,21485.75,21795,22092.39,22448.69,22763.8,23080.64,23318.37,23620.58,23920.11,24218.9,24494.01,24702.81,24916.97,25115.69,25435.44,25854.22,26200.82,26495.85,26670.28,26905.66,27201.98,27483.82,27719.23,27963.32,28213.96,28369.89,28441.32,28647.53,28933.44,29222.66,29402.26,29551.85,29588.32,29692.89,29920.22,30249.71,30778.4,31086.68,31219.04,31296.73,31279.68,31466.53,31886.49,32343.73,32880.55,33265.12,33488.77,33752.36,33974.65,34302.1,34637,35258.27,35828.15,36346.21,36633.99,36916.75,37095.08,37203.63,37312.22,37581.64,37913.78,38065.81,38142.02,38144.12,38177.95,38090.88,38010.4,37895.79,37912.21,37865.5,37807.23,37807.9,37784.13,37869.89,38062.17,38494.14,38968.68,39440.84,39916.78,40255.63,40547.38,40693.02,41099.12,41623.07,42199.15,42647.4,43048,43601.14,44185.61,44456.05,44276.22,44044.02,44356.68,44644.22,45278.41,45093.07,45597.13,45629.23,45303.78,44990.79,44993.23,45266.85,45426.27,45506.94,45315.58,45230.54,45140.57,45228.09,45331.02,45364.51,45729.85,45793.5,46026.69,45927.82,45839.97,45901.1,46079.98,46371.69,46519.47,46579.44,46555.38,46696.74,46916.16,47104.79,47182.89,47379.77,47697.54,48256.12,48869.43,49432.93,49933.56,50252.6318086325,50571.7036172651,50890.7754258976
